?	price	sector	street	type	room	suite	park	m2
11100	260.000	8	274	0	4	1	1	130
11102	360.000	292	1412	1	3	1	5	200
11106	400.000	38	1413	1	4	3	4	203
11111	1.704.000	1	67	0	4	4	3	238
11112	195.000	122	33	1	3	1	1	89
11113	250.000	231	961	1	3	1	3	160
11114	220.000	13	36	0	2	1	1	64
11115	320.000	2	91	1	3	2	2	123
11118	237.000	6	137	0	2	1	1	65
11119	220.000	13	36	0	2	1	1	64
11122	280.000	33	428	0	3	1	2	75
11124	550.000	42	85	1	4	2	3	312
11129	328.000	6	137	0	3	3	2	90
11135	385.000	14	21	0	3	3	2	105
11136	315.000	91	681	0	2	1	2	65
11137	1.360.000	73	36	2	4	4	2	304
11139	600.000	1	36	0	4	2	2	160
11143	5.380.000	61	36	2	4	4	4	630
11148	800.000	1	36	0	3	3	2	153
11157	515.000	245	1032	2	3	3	2	131
11158	300.000	243	1015	1	4	1	4	231
11168	900.000	1	36	0	3	3	2	165
11171	212.305	40	139	0	2	1	1	58
11173	715.000	1	87	0	3	3	2	153
11174	198.000	208	441	0	3	1	1	79
11175	1.692.000	5	214	0	4	4	4	261
11176	330.000	1	145	0	3	3	1	113
11177	150.000	32	440	1	2	1	1	63
11178	180.000	77	1231	0	3	1	1	75
11179	473.000	2	33	0	3	1	2	95
11181	450.000	23	36	0	2	2	2	89
11183	270.000	6	308	0	3	1	1	80
11184	440.000	34	36	0	3	2	2	93
11186	400.000	13	475	0	3	3	2	92
11187	550.000	71	1414	1	4	1	4	230
11188	140.000	69	1089	1	2	1	1	80
11194	480.000	79	976	1	4	2	4	260
11196	530.000	1	87	0	3	1	2	105
11197	480.000	23	76	0	3	1	1	180
11198	1.150.000	44	36	2	4	4	4	243
11199	500.000	23	500	0	2	2	1	94
11200	515.517	6	554	0	3	3	2	99
11201	220.000	182	1220	1	3	1	4	90
11202	380.000	92	36	0	3	3	2	98
11203	145.000	251	1085	1	2	1	1	61
11204	630.000	24	131	1	3	3	4	190
11206	800.000	1	36	0	3	3	2	153
11208	2.000.000	119	36	2	4	4	4	490
11214	410.000	23	127	0	2	2	2	72
11216	270.000	1	1415	0	3	1	1	83
11217	270.000	23	1416	0	3	1	1	118
11220	850.000	61	1417	2	4	2	3	217
11222	446.000	0	32	0	3	1	2	88
11224	482.927	2	33	0	3	3	1	95
11226	700.000	71	1418	1	5	4	4	300
11227	240.000	29	786	0	2	1	2	57
11231	340.000	34	254	0	3	1	2	99
11232	800.000	6	710	1	4	2	4	300
11236	550.000	23	336	0	3	3	2	111
11237	740.000	236	981	1	4	4	4	290
11239	735.000	0	32	0	3	3	2	140
11240	215.000	13	1268	0	2	1	1	58
11241	228.713	14	179	0	2	1	2	63
11242	130.000	117	464	1	3	1	1	70
11244	1.200.000	10	903	2	3	3	3	300
11246	1.838.000	1	41	0	4	4	3	260
11248	260.000	6	436	0	3	1	1	83
11249	550.000	38	1118	1	3	3	3	115
11250	1.800.000	0	32	0	4	4	3	269
11251	530.000	23	296	0	4	2	2	128
11252	620.000	1	34	0	4	2	2	225
11253	1.600.000	136	420	2	4	4	4	340
11258	345.000	4	6	0	3	1	1	80
11259	690.000	5	36	0	4	1	3	250
11261	235.000	24	134	0	3	1	2	72
11262	3.365.000	5	669	0	4	4	4	404
11263	365.000	8	36	0	4	1	1	198
11265	730.000	1	1419	0	3	3	2	126
11266	980.000	1	4	0	4	4	2	189
11268	240.000	2	895	0	3	1	1	68
11269	447.538	1	46	0	3	3	2	95
11271	290.000	40	511	0	3	1	2	76
11274	510.000	43	1420	1	3	1	2	150
11276	2.500.000	61	36	2	4	4	4	450
11277	74.724.000	83	225	0	3	3	2	96
11280	180.000	27	49	0	3	1	2	78
11281	890.000	23	127	0	4	2	3	240
11283	209.900	7	93	0	2	1	1	57
11284	379.000	1	70	0	3	3	2	94
11285	176.000	158	127	0	2	1	1	55
11291	200.000	13	128	0	2	1	1	60
11294	364.840	64	320	0	4	4	2	111
11295	258.500	91	36	0	2	1	1	57
11300	205.000	14	179	0	2	1	1	63
11301	700.000	23	618	0	4	1	3	180
11302	1.640.000	0	22	0	4	4	4	269
11303	440.000	25	1243	0	3	3	2	98
11304	160.000	32	722	1	3	1	1	30
11305	315.000	23	37	0	2	1	1	67
11306	1.700.000	1	75	0	4	4	3	236
11307	210.602	40	139	0	2	1	1	52
11310	690.000	23	36	0	3	3	2	192
11311	695.000	0	267	0	3	3	2	125
11313	2.800.000	119	1020	2	4	3	4	453
11316	630.000	13	1421	2	3	1	4	160
11318	1.500.000	0	22	0	4	4	5	269
11320	136.500	62	1422	1	2	1	2	65
11324	145.000	293	1423	1	2	1	2	60
11325	650.000	23	345	0	4	2	2	204
11327	480.000	0	507	0	3	3	2	103
11328	262.470	103	750	0	3	3	1	75
11329	900.000	1	34	0	4	4	2	320
11330	698.000	13	978	2	3	3	3	250
11331	3.950.000	60	559	2	5	5	4	505
11333	1.200.000	92	1424	1	5	4	3	700
11334	750.000	23	36	0	5	5	4	252
11337	435.000	0	120	0	3	1	2	84
11339	686.392	5	61	0	3	3	2	124
11345	310.000	13	101	0	3	1	2	75
11349	320.000	0	190	0	2	1	1	88
11350	1.200.000	71	1370	1	4	4	4	484
11351	640.000	1	206	0	4	3	2	146
11352	370.000	23	618	0	3	1	1	102
11354	580.000	1	367	0	3	3	2	129
11356	292.900	6	1425	0	2	1	1	62
11359	650.000	47	1426	0	3	3	2	146
11360	440.000	47	2	0	3	1	1	197
11361	1.600.000	70	993	2	4	4	6	420
11362	180.000	197	1221	0	2	1	1	56
11366	420.000	1	145	0	3	3	2	103
11368	700.000	252	1427	1	4	2	4	250
11370	590.000	1	70	0	3	3	2	111
11371	2.000.000	119	571	2	3	3	3	400
11372	180.000	241	1003	1	2	2	3	100
11374	235.000	13	29	0	2	1	1	55
11375	650.000	23	55	0	4	1	1	146
11377	150.000	216	989	1	2	2	1	67
11380	899.000	5	48	0	3	3	3	158
11381	450.000	81	522	1	3	1	2	170
11383	442.849	0	32	0	3	3	2	108
11384	470.000	0	1	0	3	2	2	85
11385	1.150.000	5	197	0	3	3	3	178
11387	250.000	25	325	0	2	1	1	57
11388	447.000	1	46	0	3	3	2	95
11392	350.000	2	546	1	3	1	2	118
11393	165.620	87	693	0	2	1	1	54
11395	275.000	25	68	0	3	1	2	76
11396	250.000	1	34	0	3	1	1	80
11398	990.000	57	540	2	4	4	2	294
11400	5.800.000	22	36	2	4	4	6	600
11402	490.000	23	107	0	4	3	2	152
11404	549.000	1	165	0	3	3	2	128
11407	365.000	128	1117	2	3	1	2	150
11410	340.000	23	36	0	3	1	1	84
11411	1.190.000	148	36	2	4	4	2	289
11412	230.000	4	36	0	2	1	1	71
11413	480.959	0	22	0	3	3	2	118
11415	750.000	225	1428	1	4	3	8	273
11416	610.000	23	36	0	4	1	2	152
11420	370.000	23	36	0	2	1	1	114
11421	1.060.900	23	336	0	3	3	3	168
11422	400.000	1	50	0	4	2	2	160
11425	1.500.000	23	500	0	4	4	3	279
11433	435.000	25	369	0	3	3	2	87
11434	270.000	13	36	0	2	1	1	68
11435	515.000	1	418	0	3	3	2	104
11439	330.000	106	870	1	3	1	2	160
11441	230.000	40	139	0	2	1	1	61
11442	656.178	6	112	0	3	3	2	120
11443	920.000	86	885	2	3	3	4	315
11444	980.000	1	550	0	3	3	3	180
11445	420.000	13	33	0	3	1	2	98
11446	295.000	103	36	1	3	1	4	178
11448	1.100.000	1	36	0	3	3	3	313
11451	845.400	5	512	0	3	3	2	150
11453	940.000	1	72	0	3	3	3	165
11455	1.350.000	73	36	2	4	4	6	300
11456	1.460.000	58	1087	2	5	3	2	330
11457	450.000	6	1146	1	2	1	2	212
11459	230.000	47	560	0	3	2	1	85
11462	150.000	230	12	1	2	1	1	80
11463	250.000	2	38	0	3	1	1	74
11464	480.000	1	50	0	3	3	2	94
11466	845.000	1	129	0	4	3	2	140
11467	188.240	2	1429	0	2	1	1	58
11468	830.000	1	67	0	3	3	2	148
11469	519.900	0	210	0	3	3	2	97
11470	450.000	2	95	2	3	1	2	150
11474	1.890.000	23	500	0	4	4	3	239
11476	180.000	267	1238	1	3	1	3	100
11477	180.000	170	680	1	2	1	2	55
11478	1.850.000	0	140	0	4	4	4	264
11479	629.000	31	1229	1	3	3	2	155
11480	1.200.000	53	585	0	3	3	3	167
11481	300.000	46	659	1	3	1	2	100
11483	220.000	160	598	1	3	1	3	101
11487	4.199.000	102	460	2	5	4	6	750
11488	502.446	9	213	0	3	3	2	102
11489	366.000	13	36	0	3	2	2	88
11491	720.000	2	849	1	3	3	4	250
11494	340.000	6	586	1	4	2	2	215
11497	1.330.041	5	214	0	4	4	3	221
11500	500.000	1	72	0	3	3	2	93
11501	320.000	50	36	1	3	1	3	171
11502	520.000	1	556	0	3	3	2	100
11503	180.000	160	1255	2	3	1	3	200
11505	5.200.000	22	764	2	4	3	3	650
11506	310.000	39	36	0	3	1	2	79
11507	550.000	0	36	0	3	3	2	129
11508	480.000	34	36	0	3	3	2	92
11509	450.000	26	36	1	3	1	4	140
11510	230.000	118	1430	1	3	1	2	85
11511	300.000	1	34	0	3	1	1	86
11517	950.000	23	835	0	5	4	3	156
11518	620.000	1	145	0	4	2	2	248
11520	1.750.000	23	127	0	4	4	3	302
11521	975.000	73	233	2	3	3	4	191
11522	570.000	1	36	0	4	2	2	128
11523	430.000	26	293	1	3	1	4	180
11524	1.571.000	1	87	0	4	4	4	306
11527	219.000	16	317	1	3	1	2	110
11531	325.000	23	115	0	2	1	1	76
11532	380.000	26	36	1	3	1	3	145
11534	1.950.000	22	876	1	4	4	4	380
11538	540.000	1	98	0	3	3	2	133
11539	3.900.000	75	1431	2	5	5	6	592
11540	298.000	13	1185	1	3	1	2	86
11541	590.000	221	1309	1	4	2	3	150
11542	235.000	13	101	0	2	1	1	60
11544	180.000	85	229	1	2	1	2	75
11545	1.400.000	1	206	0	4	4	3	200
11546	506.273	0	32	0	3	3	2	118
11547	1.200.000	23	1278	0	4	2	4	377
11548	400.000	54	1432	1	3	1	4	140
11550	280.000	0	120	0	3	1	1	88
11551	179.000	4	71	0	2	1	1	60
11552	174.470	294	59	0	2	1	1	56
11553	360.000	156	438	2	3	1	2	200
11554	169.000	103	526	0	2	1	1	52
11560	360.000	23	296	0	3	1	2	104
11562	650.000	1	36	0	3	3	2	168
11565	256.310	92	265	0	2	1	1	63
11567	1.650.000	1	104	0	4	4	4	275
11568	195.000	120	907	0	2	1	1	60
11574	1.700.000	73	36	2	4	4	4	317
11575	294.000	13	40	0	3	1	1	87
11576	490.000	4	603	0	3	1	2	105
11578	250.000	66	1433	1	3	1	2	90
11585	329.000	16	335	1	3	1	2	117
11587	2.500.000	61	36	2	4	4	4	450
11588	1.500.000	23	289	4	4	3	4	350
11589	390.000	34	434	0	3	1	2	88
11590	280.000	47	72	0	3	2	2	77
11592	400.000	23	83	0	2	2	2	89
11594	821.000	1	87	0	3	3	2	153
11595	10.000.000	102	761	2	5	4	4	1942
11596	675.000	1	36	0	2	2	2	118
11598	1.050.000	5	833	0	3	3	3	176
11603	320.000	13	403	0	3	1	2	82
11604	1.100.000	53	392	0	3	3	3	180
11605	1.100.000	73	182	2	4	4	2	220
11609	250.000	13	212	0	3	1	1	70
11610	460.000	34	4	0	3	3	3	128
11611	325.000	25	866	0	2	1	2	83
11612	285.000	2	1051	0	3	1	2	82
11614	447.576	0	32	0	3	1	2	88
11615	330.000	47	70	0	3	1	2	71
11617	220.000	144	463	1	3	1	2	156
11620	620.000	5	61	0	3	3	2	121
11625	2.200.000	23	36	0	4	4	3	385
11626	210.000	77	168	0	3	1	1	80
11628	247.000	10	18	0	3	1	1	120
11629	2.734.000	23	324	0	4	4	5	497
11631	330.000	1	165	0	3	1	2	111
11633	430.000	31	36	1	3	1	2	150
11634	330.000	0	1	0	2	1	1	80
11637	580.000.000	92	442	1	3	2	4	256000
11638	1.200.000	58	143	2	3	1	3	254
11640	212.304	40	139	0	2	1	1	58
11641	665.000	0	140	0	3	3	2	130
11642	600.000	0	32	0	3	3	2	108
11647	700.000	1	367	0	5	5	2	230
11648	1.260.000	1	48	0	4	4	4	213
11651	2.400.000	102	830	2	4	4	4	420
11652	380.000	0	235	0	3	1	3	107
11653	821.000	0	87	0	3	3	2	153
11654	300.000	2	44	0	3	1	2	83
11655	560.000	6	373	1	3	1	2	145
11660	870.000	1	36	0	3	3	3	180
11664	1.800.000	58	685	2	4	4	4	367
11669	294.000	14	160	0	2	2	2	81
11670	207.000	8	431	0	2	1	1	55
11671	495.000	0	130	0	3	2	2	91
11672	1.300.000	122	379	2	3	3	2	350
11674	310.000	92	265	0	3	3	2	98
11675	608.251	1	75	0	3	3	2	122
11677	442.849	0	32	0	3	3	2	108
11678	695.000	2	562	1	4	4	4	228
11679	1.200.000	1	48	0	4	4	4	213
11680	2.800.000	5	292	0	4	4	4	363
11681	980.000	45	1434	1	3	3	4	235
11685	1.950.000	75	682	2	3	3	4	360
11686	270.000	6	915	0	3	1	2	82
11690	1.132.000	5	214	0	3	3	3	177
11691	396.030	1	129	0	2	2	2	89
11692	294.000	1	129	0	2	1	1	67
11694	595.000	29	163	2	3	3	4	159
11698	220.000	157	520	0	2	1	1	62
11699	1.475.000	5	61	0	4	4	3	216
11700	331.792	14	348	0	3	3	2	93
11701	230.000	33	572	0	2	1	1	58
11702	690.000	0	507	0	4	4	3	148
11703	182.900	14	177	0	2	1	1	58
11704	750.000	13	99	2	4	4	2	189
11707	230.000	6	94	0	2	1	1	66
11710	380.000	8	166	0	3	1	1	80
11712	900.000	21	257	2	3	3	2	235
11717	680.000	1	263	0	3	3	2	125
11718	2.627.063	23	173	0	5	5	6	360
11720	900.000	1	41	0	3	3	3	303
11722	260.000	23	1286	0	3	1	1	92
11725	140.000	11	1435	1	2	1	2	75
11726	1.100.000	37	1436	1	3	3	4	250
11727	5.800.000	22	300	2	4	3	6	610
11735	3.800.000	22	300	2	5	5	3	450
11737	359.000	1	367	0	2	1	2	66
11739	164.900	103	526	0	2	1	1	51
11740	210.000	13	718	0	2	1	1	70
11742	260.000	47	254	0	3	1	1	95
11743	1.050.000	5	1437	0	3	3	2	126
11745	155.000	85	1115	1	2	1	2	76
11746	568.000	295	808	2	3	1	2	145
11747	200.000	48	124	0	2	1	1	60
11748	3.200.000	63	931	2	4	4	6	427
11755	188.000	48	109	0	2	1	1	57
11756	1.921.000	0	22	0	4	4	3	283
11757	800.000	34	730	0	4	3	3	154
11758	728.200	1	550	0	3	3	2	125
11761	734.125	1	72	0	3	3	2	126
11762	248.000	145	1025	0	2	1	1	64
11765	650.000	23	274	0	4	3	2	285
11768	756.844	0	461	0	3	3	2	128
11769	189.000	13	20	0	2	1	2	58
11771	550.000	42	490	1	4	1	3	181
11778	229.000	28	114	0	3	3	1	82
11781	621.200	0	127	2	3	1	3	202
11784	1.198.000	37	820	2	3	3	3	267
11785	320.000	9	1438	0	2	1	1	64
11786	850.000	74	784	0	3	3	3	154
11787	395.000	1	418	0	2	2	2	86
11788	815.000	0	0	0	4	4	2	148
11789	330.000	13	519	0	3	1	2	75
11793	220.190	7	93	0	2	1	1	56
11799	750.000	29	163	2	4	4	2	177
11800	298.000	27	207	2	3	1	2	115
11801	182.000	89	1439	0	3	1	1	70
11806	280.000	13	519	0	3	1	2	75
11807	1.000.000	1	1440	0	4	4	3	165
11809	790.000	13	557	2	3	3	3	207
11810	430.000	34	78	0	3	3	2	92
11811	1.100.000	5	7	0	4	4	3	226
11813	1.345.000	73	250	1	4	4	3	300
11814	173.500	41	906	0	2	1	1	60
11816	600.000	1	378	0	2	2	2	74
11817	233.000	40	82	0	3	1	1	68
11820	1.291.000	23	751	0	4	4	4	452
11822	360.000	92	442	1	3	1	3	130
11824	224.000	28	114	0	3	1	1	76
11825	5.000.000	61	147	2	4	4	4	677
11826	525.000	14	179	0	3	3	2	109
11827	410.000	23	1081	0	3	1	2	79
11830	900.000	6	1019	1	3	1	4	372
11831	961.937	1	72	0	4	4	3	165
11832	360.000	77	36	0	3	1	2	90
11833	850.000	1	48	0	3	3	3	177
11834	1.300.000	260	1441	2	4	4	8	470
11835	135.000	189	1001	1	2	1	1	80
11836	175.000	128	1442	1	2	1	2	72
11839	405.000	35	1206	1	3	3	2	140
11842	198.000	250	667	0	3	1	1	79
11846	3.340.173	5	292	0	4	4	4	411
11848	850.000	5	61	0	3	3	2	141
11849	980.000	136	824	2	3	3	4	307
11851	190.000	2	3	0	2	1	1	75
11852	900.000	1	67	0	3	3	2	160
11853	440.000	23	336	0	3	1	1	117
11854	350.000	14	179	0	3	3	2	99
11856	590.000	6	112	0	3	3	2	98
11857	480.900	0	32	0	3	3	2	118
11858	480.000	0	32	0	3	3	2	108
11861	1.600.000	44	1443	2	5	4	4	351
11863	320.000	92	265	0	3	1	2	78
11864	900.000	92	583	1	4	2	6	250
11865	2.200.000	0	36	0	4	4	4	269
11866	1.200.000	1	92	0	4	4	2	519
11868	238.000	6	137	0	2	1	1	66
11869	320.000	13	36	0	3	3	2	85
11871	360.000	16	1242	1	3	1	4	158
11873	1.300.000	37	633	2	3	3	4	240
11874	1.180.000	44	290	2	4	4	2	237
11875	1.000.000	0	190	0	3	3	3	172
11877	170.000	41	84	0	2	1	1	58
11879	205.000	6	1092	0	2	1	1	69
11884	990.000	1	67	0	3	3	3	179
11886	220.000	53	417	0	3	1	2	75
11887	190.000	172	1444	1	3	1	4	150
11890	219.000	28	55	0	3	1	1	76
11892	690.000	23	1046	0	4	2	2	203
11893	650.000	40	1445	1	3	1	2	230
11894	304.121	83	225	0	2	1	1	64
11895	820.000	5	310	0	4	4	4	166
11896	515.000	91	325	0	3	3	2	105
11897	395.000	8	36	0	4	1	1	120
11898	190.000	53	417	0	3	1	1	75
11900	250.000	257	1138	1	3	1	2	110
11901	350.000	34	589	0	4	1	1	107
11902	465.000	1	36	0	3	1	2	104
11905	2.900.000	22	36	2	4	4	4	459
11911	195.000	269	1201	2	3	2	2	130
11913	1.388.200	1	550	0	4	4	3	244
11916	850.000	1	70	0	3	3	3	153
11920	2.200.000	0	140	0	4	4	4	325
11922	199.000	2	126	0	2	1	1	63
11923	1.050.000	73	629	2	4	4	4	214
11924	390.000	16	1446	1	3	1	5	190
11930	300.000	14	160	0	3	3	2	81
11931	452.031	0	22	0	3	3	2	108
11932	295.000	47	72	0	3	2	2	77
11934	300.000	20	1217	0	3	1	1	117
11937	1.150.000	34	656	1	3	1	3	221
11939	445.000	13	1447	0	3	3	2	92
11940	219.000	252	251	0	3	1	1	76
11941	995.000	5	473	0	3	3	2	135
11942	1.543.011	5	214	0	4	4	3	233
11943	2.500.000	0	140	0	3	3	4	350
11944	1.359.000	9	923	1	4	1	4	302
11949	307.598	1	72	0	2	1	1	77
11951	1.260.000	1	48	0	4	4	3	209
11953	350.000	1	206	0	4	1	2	126
11954	280.000	13	217	0	3	1	2	73
11955	500.000	1	36	0	3	3	2	100
11956	1.390.000	44	97	2	4	4	3	250
11957	1.270.000	5	459	0	3	3	3	218
11958	395.000	8	36	0	4	1	1	120
11961	420.000	1	34	0	2	1	2	80
11962	1.000.000	23	313	0	4	4	2	306
11963	1.450.000	73	36	2	3	3	4	268
11964	330.000	214	1045	1	3	1	5	173
11965	1.490.000	58	592	2	4	2	4	300
11966	330.000	35	1010	1	3	1	2	101
11970	471.093	1	46	0	3	3	2	95
11972	821.000	1	87	0	3	3	3	153
11974	320.000	74	36	0	2	1	1	64
11975	180.000	7	299	0	3	1	1	81
11976	700.000	0	507	0	4	4	3	148
11980	2.400.000	102	1448	2	5	4	5	424
11981	3.500.000	0	140	0	4	4	6	328
11984	170.000	182	704	2	2	2	1	60
11988	630.000	1	1449	0	4	4	2	270
11992	380.000	25	413	0	4	1	2	94
11993	214.542	92	265	0	2	1	1	61
11994	365.000	5	313	0	2	1	1	61
11996	275.000	103	334	0	3	3	2	73
11998	1.959.746	0	461	0	4	4	3	283
12000	199.999	4	1175	0	2	1	1	78
12001	1.150.000	44	290	2	4	4	3	240
12002	2.950.000	109	1026	2	3	3	8	485
12003	506.273	0	32	0	3	3	2	118
12004	511.567	0	22	0	3	3	2	108
12007	400.000	34	387	0	3	3	2	89
12008	310.000	0	235	0	3	1	1	78
12009	950.000	5	310	0	3	3	3	157
12010	165.008	158	1189	0	2	1	1	49
12014	1.831.000	1	169	0	4	4	3	260
12015	1.480.000	58	36	2	4	4	4	330
12017	1.270.000	5	459	0	3	3	1	218
12021	1.149.000	1	169	0	3	3	3	172
12024	2.000.000	109	1026	2	4	4	4	424
12026	1.180.000	44	674	2	4	4	3	237
12027	200.000	15	24	1	3	1	2	80
12029	615.000	13	36	2	3	3	2	206
12031	460.000	0	22	0	3	1	2	88
12032	672.260	1	169	0	3	3	2	113
12035	498.000	1	50	0	3	3	2	100
12036	479.000	5	36	0	3	1	2	205
12041	214.812	103	1450	0	2	1	1	54
12044	235.000	0	1	0	2	1	1	65
12049	550.000	23	336	0	3	3	2	113
12056	728.200	1	266	0	3	3	2	123
12057	170.000	99	1172	1	2	1	2	58
12058	550.000	43	1142	1	3	1	2	202
12061	320.000	134	1451	1	4	1	7	230
12063	950.000	5	534	0	4	4	3	158
12064	280.000	13	234	0	3	1	2	74
12066	720.000	0	36	0	4	2	3	200
12067	249.000	13	19	0	3	1	2	74
12069	690.000	0	210	0	3	3	2	119
12072	930.000	43	816	1	4	2	5	450
12074	285.000	25	86	0	3	1	1	80
12076	1.250.000	5	36	0	3	3	3	185
12079	346.000	0	32	0	3	1	2	88
12080	340.000	1	165	0	3	1	2	111
12081	1.100.000	73	323	2	3	3	4	209
12082	220.000	40	82	0	2	1	1	63
12085	1.650.000	5	61	0	4	4	4	242
12086	1.280.000	73	509	2	4	3	4	264
12088	400.000	92	442	1	3	1	2	130
12090	280.000	24	1260	0	3	1	2	99
12092	315.000	24	1101	0	3	1	2	62
12095	170.000	239	1261	1	2	1	2	84
12096	690.000	1	92	0	4	2	2	146
12101	495.000	9	96	0	3	3	2	106
12102	500.000	1	36	0	3	3	2	100
12104	210.000	24	219	0	2	1	1	65
12105	2.700.000	119	233	2	4	4	4	417
12106	2.500.000	102	601	2	4	4	6	474
12108	190.000	13	52	0	2	1	1	55
12109	550.000	5	678	0	4	2	2	165
12115	460.000	6	485	1	3	3	4	152
12116	1.850.000	21	948	2	5	4	6	430
12118	260.000	90	256	1	2	2	2	130
12122	1.272.219	1	4	0	4	4	3	189
12123	780.000	10	790	1	4	1	3	333
12124	198.000	92	865	0	3	1	1	74
12127	470.000	0	548	0	3	3	2	104
12128	550.000	0	36	0	3	3	2	129
12130	1.280.000	23	324	0	4	2	4	360
12131	2.490.000	1	1153	0	4	4	4	326
12133	1.790.000	1	67	0	4	4	3	260
12135	1.200.000	44	288	2	3	3	4	240
12136	169.000	103	1452	0	2	1	1	56
12137	230.000	92	865	0	3	1	2	74
12140	1.300.000	23	130	0	3	3	3	330
12142	265.000	33	528	0	3	1	1	74
12143	950.000	34	730	0	3	3	3	167
12144	430.000	34	387	0	3	1	2	88
12148	3.161.583	5	707	0	4	4	2	362
12149	2.000.000	22	764	2	5	5	6	400
12150	1.200.000	20	401	1	3	1	2	258
12151	195.000	66	910	1	2	1	2	69
12152	320.000	13	36	0	3	3	2	85
12153	450.000	192	1453	1	4	1	2	180
12154	670.000	1	50	0	3	3	2	124
12155	821.000	1	87	0	3	3	3	153
12156	2.100.000	163	565	2	3	3	3	300
12157	365.000	23	55	0	2	1	2	63
12159	2.350.000	119	233	2	4	4	6	465
12164	551.000	2	33	0	3	3	2	119
12166	1.450.000	73	36	2	3	3	4	268
12168	750.000	23	36	0	5	5	3	253
12169	820.000	0	32	0	2	2	2	147
12170	450.000	1	50	0	4	2	2	110
12171	520.000	5	1378	0	4	1	4	208
12172	1.050.000	23	36	0	4	4	3	254
12173	420.000	18	1454	1	3	1	4	400
12175	470.000	1	1455	0	3	3	2	105
12177	2.700.000	119	498	2	4	4	6	410
12178	799.000	5	204	0	3	3	3	150
12179	170.000	27	543	1	2	1	2	70
12180	390.000	16	516	1	3	3	3	200
12181	821.000	1	87	0	3	3	3	153
12182	800.000	1	36	0	3	3	2	153
12189	697.000	1	98	0	4	2	2	172
12190	150.000	232	228	1	2	1	1	70
12191	2.950.000	61	36	2	4	4	4	496
12196	550.000	100	286	1	3	1	3	340
12202	1.200.000	70	1134	2	3	3	4	368
12208	469.000	172	606	1	4	1	3	180
12209	510.000	6	1456	1	3	1	4	160
12210	1.953.787	23	37	0	4	4	3	239
12211	1.150.000	5	534	0	4	4	3	179
12213	620.000	5	61	0	3	3	2	121
12214	610.000	23	36	0	4	1	2	152
12215	780.000	21	394	2	3	3	4	219
12216	1.200.000	21	1176	2	3	3	2	270
12220	550.000	4	6	0	4	2	2	144
12221	592.139	6	232	0	3	3	2	121
12225	1.170.000	0	1457	0	4	4	3	224
12226	1.012.000	5	184	0	4	4	2	177
12227	830.000	34	36	0	4	4	3	162
12231	757.332	5	512	0	3	3	2	138
12232	2.800.000	102	429	2	3	3	4	503
12233	955.000	1	72	0	4	4	3	165
12241	1.632.350	1	622	0	4	4	4	214
12243	2.990.000	22	300	2	4	4	3	420
12246	815.000	0	0	0	3	3	3	145
12247	850.000	145	1155	1	4	1	4	353
12251	1.190.000	5	36	0	4	4	3	178
12252	1.259.000	5	292	0	3	3	2	200
12254	820.000	55	36	2	4	4	2	206
12255	1.300.000	73	233	2	4	4	4	303
12258	420.000	0	227	0	3	1	2	74
12259	1.100.000	58	760	2	3	3	4	221
12260	1.400.000	86	885	0	4	4	3	207
12261	650.000	25	36	0	3	3	2	118
12263	1.350.000	73	509	1	4	3	6	263
12264	1.629.000	0	585	0	4	4	4	269
12267	460.000	1	36	0	3	3	2	103
12278	1.150.000	73	1458	1	4	4	2	224
12281	295.000	103	36	1	3	1	4	178
12282	1.680.000	58	233	2	4	4	6	342
12285	750.000	23	36	0	5	5	4	252
12286	3.600.000	61	36	2	4	4	3	486
12287	820.000	55	36	2	4	4	2	206
12289	1.100.000	23	36	0	3	3	2	124
12292	2.100.000	61	147	2	4	4	5	407
12295	370.000	23	1131	0	2	1	1	69
12299	2.400.000	58	233	2	4	4	2	472
12303	1.259.000	5	214	0	3	3	3	195
12306	189.500	2	20	0	2	1	1	58
12308	236.500	6	137	0	2	1	1	65
12314	199.968	103	777	0	2	1	1	57
12317	3.200.000	61	36	2	4	4	3	471
12318	5.380.000	61	36	2	4	4	4	630
12320	3.200.000	61	36	2	4	4	3	471
12322	190.000	27	1459	0	3	1	1	74
12325	320.000	13	984	0	3	3	2	92
12326	176.670	87	1289	0	2	1	1	54
12329	590.000	43	1460	1	4	2	3	384
12334	380.000	105	1461	1	3	1	4	230
12341	350.000	5	61	0	3	1	1	120
12342	220.000	23	1462	0	3	1	1	88
12345	530.000	34	1463	2	3	2	6	181
12346	520.000	1	458	0	3	3	2	104
12348	2.200.000	260	347	2	5	5	4	400
12356	280.000	89	1464	0	3	2	2	77
12359	165.000	296	1465	1	3	1	2	90
12365	430.000	23	795	0	3	1	2	133
12369	380.000	257	1466	1	3	2	4	220
12373	225.000	13	646	0	2	1	1	57
12376	980.000	101	1467	2	3	1	4	280
12380	1.200.000	136	1468	2	3	3	4	246
12389	300.000	23	274	0	3	1	1	110
12390	195.000	87	1469	0	2	1	1	54
12394	1.864.718	1	104	0	4	4	3	260
12397	1.580.000	44	491	2	5	4	4	351
12401	238.284	16	1470	0	2	1	1	62
12404	250.000	15	1471	1	3	1	4	140
12408	389.000	40	82	2	3	1	2	110
12409	240.000	297	1472	1	3	1	2	100
12410	200.000	273	1473	1	3	1	2	80
12418	487.000	88	213	0	3	3	2	102
12420	190.000	251	1474	1	3	1	4	113
12425	330.000	0	1475	0	3	1	1	84
